Jahr,Profs,Drittmitteleinnahmen,Grundmittel,THDummy,Mitarbeiter,DiplBaMa,ExzDreiFLDummy_U,ExzGefoerdertDummy_U,StudierendeGesamt,Zitationen,Publikationen,Exz_EC1_FJ,Exz_EC2_FJ,Exz_GS1_FJ,Exz_GS2_FJ,Exz_gefoerdert_FJ,Linien_UJ,Reputation,InstIDFinanzen,DM_DFG_Mittel,LuFid,EinheitlicheID,Fachgruppe,BundeslandID
2002,,0,53.04740405024592,0,,0,nicht gefördert,nicht gefördert,65,0,0,0,0,0,0,0,,0,120,6993.227989262207,33,113,128,141
2002,,,,,,,,,,,,0,0,0,0,0,,0,120,6993.227989262207,53,113,,
2002,28,3367.945823104975,3876.975168353079,0,77,3331,nicht gefördert,nicht gefördert,3482,18,6,0,0,0,0,0,,0,120,6993.227989262207,56,113,129,141
2002,4,532.7313768450229,1264.108351835647,0,18,157,nicht gefördert,nicht gefördert,314,0,0,0,0,0,0,0,,0,120,6993.227989262207,49,113,130,141
2002,,,,0,,0,nicht gefördert,nicht gefördert,115,0,0,0,0,0,0,0,,0,120,6993.227989262207,41,113,129,141
2002,3,27.08803611076388,731.3769749906247,0,8,0,nicht gefördert,nicht gefördert,113,0,2,0,0,0,0,0,,0,120,6993.227989262207,27,113,131,141
2002,0,,,0,0,,nicht gefördert,nicht gefördert,,0,1,0,0,0,0,0,,0,120,6993.227989262207,51,113,126,141
2002,,0,203.1602708307291,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,50,113,131,141
2002,0,0,81.26410833229164,0,7,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,26,113,126,141
2002,0,0,141.0835214102285,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,38,113,129,141
2002,5,0,375.8465010368488,0,1,0,nicht gefördert,nicht gefördert,133,0,0,0,0,0,0,0,,0,120,6993.227989262207,29,113,127,141
2002,,,,,,,,,,,,0,0,0,0,0,,0,120,6993.227989262207,54,113,,
2002,,,,,,,,,,,,0,0,0,0,0,,0,120,6993.227989262207,55,113,,
2002,2,0,927.7652367936627,0,3,152,nicht gefördert,nicht gefördert,152,0,1,0,0,0,0,0,,0,120,6993.227989262207,3,113,131,141
2002,0,0,4.514672685127313,0,0,,nicht gefördert,nicht gefördert,,0,4,0,0,0,0,0,,0,120,6993.227989262207,45,113,131,141
2002,,0,875.8465009146987,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,30,113,125,141
2002,15,9407.449207634039,10606.09480553534,0,153,1123,nicht gefördert,nicht gefördert,1149,220,32,0,0,0,0,0,,0,120,6993.227989262207,31,113,126,141
2002,3,0,616.2528215198781,0,1,42,nicht gefördert,nicht gefördert,55,0,0,0,0,0,0,0,,0,120,6993.227989262207,36,113,131,141
2002,,0,911.9638823957172,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,40,113,126,141
2002,,0,1238.148983896165,0,,,nicht gefördert,nicht gefördert,,2,0,0,0,0,0,0,,0,120,6993.227989262207,2,113,125,141
2002,,,,,,,,,,,,0,0,0,0,0,,0,120,6993.227989262207,52,113,,
2002,,,,,,,,,,,,0,0,0,0,0,,0,120,6993.227989262207,47,113,,
2002,3,0,794.582392582407,0,9,54,nicht gefördert,nicht gefördert,152,0,4,0,0,0,0,0,,0,120,6993.227989262207,44,113,131,141
2002,5,88.0361173599826,1593.679457849941,0,20,215,nicht gefördert,nicht gefördert,554,0,4,0,0,0,0,0,,0,120,6993.227989262207,5,113,131,141
2002,0,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,46,113,131,141
2002,2,253.9503385384113,275.3950337927662,0,4,0,nicht gefördert,nicht gefördert,15,5,1,0,0,0,0,0,,0,120,6993.227989262207,16,113,125,141
2002,12,9.029345370254626,1370.203159936139,0,17,449,nicht gefördert,nicht gefördert,1061,0,4,0,0,0,0,0,,0,120,6993.227989262207,22,113,131,141
2002,11,1443.566591069458,4295.711059898638,0,53,194,nicht gefördert,nicht gefördert,218,1215,66,0,0,0,0,0,,0,120,6993.227989262207,37,113,128,141
2002,,0,461.6252820542677,0,,,nicht gefördert,nicht gefördert,,5,0,0,0,0,0,0,,0,120,6993.227989262207,39,113,131,141
2002,,,,,,,,,,,,0,0,0,0,0,,0,120,6993.227989262207,21,113,,
2002,3,1.128668171281828,366.8171556665941,0,2,0,nicht gefördert,nicht gefördert,55,2,1,0,0,0,0,0,,0,120,6993.227989262207,24,113,127,141
2002,,238.1489841404658,2.257336342563661,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,28,113,131,141
2002,5,93.67945821639174,1032.731376722872,0,4,110,nicht gefördert,nicht gefördert,192,1,0,0,0,0,0,0,,0,120,6993.227989262207,23,113,131,141
2002,,0,178.3295710625289,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,6993.227989262207,42,113,129,141
2002,,,,,,,,,,,,0,0,0,0,0,,0,120,6993.227989262207,9,113,,
2002,18,1215.575620470529,4164.785552029945,0,38,175,nicht gefördert,nicht gefördert,498,181,21,0,0,0,0,0,,0,120,6993.227989262207,32,113,128,141
2002,5,83.52144467485529,725.7336341342155,0,6,200,nicht gefördert,nicht gefördert,248,0,0,0,0,0,0,0,,0,120,6993.227989262207,34,113,127,141
2003,,0,81.47321425005157,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,26,113,126,141
2003,16,2158.482141912325,8630.580353365051,0,81,517,nicht gefördert,nicht gefördert,527,56,14,0,0,0,0,0,,0,120,7494.419639576661,15,113,126,141
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,35,113,,
2003,,0,224.3303570446625,0,,,nicht gefördert,nicht gefördert,,1,0,0,0,0,0,0,,0,120,7494.419639576661,10,113,131,141
2003,5,612.7232140175111,1195.312499476784,0,20,186,nicht gefördert,nicht gefördert,351,0,0,0,0,0,0,0,,0,120,7494.419639576661,49,113,130,141
2003,2,0,812.4999996443498,0,3,152,nicht gefördert,nicht gefördert,152,0,1,0,0,0,0,0,,0,120,7494.419639576661,3,113,131,141
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,55,113,,
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,8,113,,
2003,,,,0,,0,nicht gefördert,nicht gefördert,104,0,0,0,0,0,0,0,,0,120,7494.419639576661,41,113,129,141
2003,,0,330.3571427125378,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,50,113,131,141
2003,11,356.0267855584445,1651.785713562689,0,29,382,nicht gefördert,nicht gefördert,438,0,2,0,0,0,0,0,,0,120,7494.419639576661,17,113,131,141
2003,0,0,14.50892856507768,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,7,113,131,141
2003,,0,1122.767856651396,0,,,nicht gefördert,nicht gefördert,,4,1,0,0,0,0,0,,0,120,7494.419639576661,2,113,125,141
2003,0,0,157.3660713596886,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,11,113,127,141
2003,0,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,46,113,131,141
2003,,0,921.8749995964739,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,40,113,126,141
2003,3,0,358.2589284146103,0,1,0,nicht gefördert,nicht gefördert,41,3,0,0,0,0,0,0,,0,120,7494.419639576661,24,113,127,141
2003,0,0,508.9285712058016,0,0,0,nicht gefördert,nicht gefördert,1,2,0,0,0,0,0,0,,0,120,7494.419639576661,48,113,129,141
2003,,0,205.3571427672533,0,,,nicht gefördert,nicht gefördert,,83,1,0,0,0,0,0,,0,120,7494.419639576661,12,113,128,141
2003,20,804.6874996477696,4592.633926561125,0,39,198,nicht gefördert,nicht gefördert,586,191,28,0,0,0,0,0,,0,120,7494.419639576661,32,113,128,141
2003,0,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,45,113,131,141
2003,27,1930.803570583414,4453.124998050764,0,78,3300,nicht gefördert,nicht gefördert,3452,24,1,0,0,0,0,0,,0,120,7494.419639576661,56,113,129,141
2003,5,327.0089284282892,853.7946424834172,0,4,103,nicht gefördert,nicht gefördert,193,2,0,0,0,0,0,0,,0,120,7494.419639576661,23,113,131,141
2003,,0,3.348214284248694,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,47,113,129,141
2003,2,330.3571427125378,237.7232141816573,0,5,0,nicht gefördert,nicht gefördert,15,8,1,0,0,0,0,0,,0,120,7494.419639576661,16,113,125,141
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,9,113,,
2003,0,0,457.5892855139883,0,0,,nicht gefördert,nicht gefördert,,4,0,0,0,0,0,0,,0,120,7494.419639576661,39,113,131,141
2003,5,0,392.8571426851801,0,1,0,nicht gefördert,nicht gefördert,137,0,0,0,0,0,0,0,,0,120,7494.419639576661,29,113,127,141
2003,,0,794.6428567950235,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,30,113,125,141
2003,0,0,180.8035713494295,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,42,113,129,141
2003,13,8267.857139238111,10831.47320954452,0,140,1257,nicht gefördert,nicht gefördert,1278,225,25,0,0,0,0,0,,0,120,7494.419639576661,31,113,126,141
2003,18,8457.589282012203,7258.92856825117,0,125,2614,nicht gefördert,nicht gefördert,2656,203,20,0,0,0,0,0,,0,120,7494.419639576661,25,113,128,141
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,1,113,,
2003,5,130.5803570856991,1417.410713665281,0,16,235,nicht gefördert,nicht gefördert,591,0,0,0,0,0,0,0,,0,120,7494.419639576661,5,113,131,141
2003,4,195.3124999145072,802.4553567916038,0,6,375,nicht gefördert,nicht gefördert,397,1,0,0,0,0,0,0,,0,120,7494.419639576661,20,113,128,141
2003,0,0,147.3214285069425,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,38,113,129,141
2003,11,16.74107142124347,1379.464285110462,0,17,474,nicht gefördert,nicht gefördert,1204,0,0,0,0,0,0,0,,0,120,7494.419639576661,22,113,131,141
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,4,113,,
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,21,113,,
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,53,113,,
2003,4,0,678.5714282744021,0,6,0,nicht gefördert,nicht gefördert,102,0,0,0,0,0,0,0,,0,120,7494.419639576661,27,113,131,141
2003,3,0,755.580356812122,0,10,73,nicht gefördert,nicht gefördert,169,0,0,0,0,0,0,0,,0,120,7494.419639576661,44,113,131,141
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,6,113,,
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,52,113,,
2003,0,0,58.03571426031071,0,0,0,nicht gefördert,nicht gefördert,59,0,0,0,0,0,0,0,,0,120,7494.419639576661,33,113,128,141
2003,0,14.50892856507768,25.66964284590666,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,14,113,127,141
2003,11,1934.151784867662,4010.044641101853,0,62,176,nicht gefördert,nicht gefördert,197,1212,70,0,0,0,0,0,,0,120,7494.419639576661,37,113,128,141
2003,,39.06249998290144,114.9553570925385,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,120,7494.419639576661,28,113,131,141
2003,5,60.2678571164765,782.3660710861116,0,6,200,nicht gefördert,nicht gefördert,250,0,0,0,0,0,0,0,,0,120,7494.419639576661,34,113,127,141
2003,14,1444.19642793927,5272.321426263612,0,65,247,nicht gefördert,nicht gefördert,276,843,48,0,0,0,0,0,,0,120,7494.419639576661,13,113,128,141
2003,0,,,0,0,,nicht gefördert,nicht gefördert,,1,0,0,0,0,0,0,,0,120,7494.419639576661,51,113,126,141
2003,3,0,436.3839283804132,0,1,0,nicht gefördert,nicht gefördert,40,0,0,0,0,0,0,0,,0,120,7494.419639576661,18,113,131,141
2003,,,,,,,,,,,,0,0,0,0,0,,0,120,7494.419639576661,54,113,,
2003,3,0,621.6517854421743,0,2,30,nicht gefördert,nicht gefördert,40,0,1,0,0,0,0,0,,0,120,7494.419639576661,36,113,131,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,1,113,,
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,21,113,,
2004,6,15.38461538008031,731.8681316523916,0,5,212,nicht gefördert,nicht gefördert,257,0,0,0,0,0,0,0,,0,121,7107.6923055971,34,113,127,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,52,113,,
2004,3,0,340.659340558921,0,1,0,nicht gefördert,nicht gefördert,28,1,0,0,0,0,0,0,,0,121,7107.6923055971,24,113,127,141
2004,11,1914.285713721421,4375.824174534269,0,55,141,nicht gefördert,nicht gefördert,159,1351,89,0,0,0,0,0,,0,121,7107.6923055971,37,113,128,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,51,113,,
2004,,0,1115.384615055822,0,,,nicht gefördert,nicht gefördert,,2,1,0,0,0,0,0,,0,121,7107.6923055971,2,113,125,141
2004,,0,913.1868129176237,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,7107.6923055971,40,113,126,141
2004,14,874.725274467423,4907.692306245617,0,50,218,nicht gefördert,nicht gefördert,242,974,51,0,0,0,0,0,,0,121,7107.6923055971,13,113,128,141
2004,7,539.5604394013878,1459.340658910475,0,17,287,nicht gefördert,nicht gefördert,335,0,0,0,0,0,0,0,,0,121,7107.6923055971,17,113,131,141
2004,3,29.67032966158344,754.9450547225121,0,9,57,nicht gefördert,nicht gefördert,146,1,0,0,0,0,0,0,,0,121,7107.6923055971,44,113,131,141
2004,6,0,1489.010988572058,0,15,232,nicht gefördert,nicht gefördert,624,1,0,0,0,0,0,0,,0,121,7107.6923055971,5,113,131,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,54,113,,
2004,11,9590.109887282915,8956.043953403892,0,112,1406,nicht gefördert,nicht gefördert,1426,374,28,0,0,0,0,0,,0,121,7107.6923055971,31,113,126,141
2004,0,0,221.9780219125873,0,2,,nicht gefördert,nicht gefördert,,1,0,0,0,0,0,0,,0,121,7107.6923055971,10,113,131,141
2004,4,1.098901098577165,658.2417580477216,0,4,0,nicht gefördert,nicht gefördert,64,1,0,0,0,0,0,0,,0,121,7107.6923055971,27,113,131,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,7,113,,
2004,0,0,132.9670329278369,0,2,,nicht gefördert,nicht gefördert,,3,0,0,0,0,0,0,,0,121,7107.6923055971,38,113,129,141
2004,,0,789.0109887784041,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,7107.6923055971,30,113,125,141
2004,3,0,453.846153712369,0,5,,nicht gefördert,nicht gefördert,,5,1,0,0,0,0,0,,0,121,7107.6923055971,39,113,131,141
2004,0,0,269.2307691514054,0,0,9,nicht gefördert,nicht gefördert,9,0,0,0,0,0,0,0,,0,121,7107.6923055971,50,113,131,141
2004,2,217.5824175182786,657.1428569491444,0,6,285,nicht gefördert,nicht gefördert,292,3,0,0,0,0,0,0,,0,121,7107.6923055971,20,113,128,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,53,113,,
2004,18,7058.241756161128,7284.615382468024,0,87,2453,nicht gefördert,nicht gefördert,2487,250,17,0,0,0,0,0,,0,121,7107.6923055971,25,113,128,141
2004,12,49.45054943597241,1237.362636997887,0,18,471,nicht gefördert,nicht gefördert,1453,1,0,0,0,0,0,0,,0,121,7107.6923055971,22,113,131,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,45,113,,
2004,5,675.8241756249563,1457.14285671332,0,21,192,nicht gefördert,nicht gefördert,363,0,0,0,0,0,0,0,,0,121,7107.6923055971,49,113,130,141
2004,2,602.1978020202862,213.18681312397,0,3,0,nicht gefördert,nicht gefördert,22,7,2,0,0,0,0,0,,0,121,7107.6923055971,16,113,125,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,6,113,,
2004,0,0,203.2967032367754,0,1,,nicht gefördert,nicht gefördert,,86,3,0,0,0,0,0,,0,121,7107.6923055971,12,113,128,141
2004,4,291.2087911229486,853.846153594457,0,5,64,nicht gefördert,nicht gefördert,148,0,0,0,0,0,0,0,,0,121,7107.6923055971,23,113,131,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,35,113,,
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,55,113,,
2004,22,1125.274724943017,5148.351646834016,0,66,2968,nicht gefördert,nicht gefördert,3137,24,3,0,0,0,0,0,,0,121,7107.6923055971,56,113,129,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,47,113,,
2004,,0,48.35164833739525,0,,0,nicht gefördert,nicht gefördert,33,0,0,0,0,0,0,0,,0,121,7107.6923055971,33,113,128,141
2004,,9.89010988719448,128.5714285335282,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,7107.6923055971,28,113,131,141
2004,1,0,505.4945053454957,0,5,0,nicht gefördert,nicht gefördert,0,5,0,0,0,0,0,0,,0,121,7107.6923055971,48,113,129,141
2004,3,0,395.6043954877792,0,0,0,nicht gefördert,nicht gefördert,137,0,0,0,0,0,0,0,,0,121,7107.6923055971,29,113,127,141
2004,2,0,178.0219779695007,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,7107.6923055971,42,113,129,141
2004,,,,0,,0,nicht gefördert,nicht gefördert,78,0,0,0,0,0,0,0,,0,121,7107.6923055971,41,113,129,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,46,113,,
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,8,113,,
2004,,49.45054943597241,125.2747252377967,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,7107.6923055971,11,113,127,141
2004,3,2.197802197154329,599.9999998231318,0,1,12,nicht gefördert,nicht gefördert,14,0,1,0,0,0,0,0,,0,121,7107.6923055971,36,113,131,141
2004,3,0,423.0769229522083,0,1,0,nicht gefördert,nicht gefördert,23,1,0,0,0,0,0,0,,0,121,7107.6923055971,18,113,131,141
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,9,113,,
2004,,,,,,,,,,,,0,0,0,0,0,,0,121,7107.6923055971,4,113,,
2004,,20.87912087296613,52.74725273170391,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,7107.6923055971,14,113,127,141
2004,15,3202.197801253858,7946.153843811478,0,70,498,nicht gefördert,nicht gefördert,504,100,12,0,0,0,0,0,,0,121,7107.6923055971,15,113,126,141
2004,2,0,871.4285711716915,0,2,114,nicht gefördert,nicht gefördert,114,1,1,0,0,0,0,0,,0,121,7107.6923055971,3,113,131,141
2004,20,603.2967031188633,4275.824174563747,0,39,190,nicht gefördert,nicht gefördert,592,203,20,0,0,0,0,0,,0,121,7107.6923055971,32,113,128,141
2004,1,0,81.31868129471019,0,11,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,7107.6923055971,26,113,126,141
2005,0,0,444.324324291,0,0,20,nicht gefördert,nicht gefördert,20,0,0,0,0,0,0,0,,0,121,6303.783783311,50,113,131,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,53,113,,
2005,13,638.918918871,4637.83783749,0,43,217,nicht gefördert,nicht gefördert,252,1006,56,0,0,0,0,0,,0,121,6303.783783311,13,113,128,141
2005,1,0,3.243243243,0,5,0,nicht gefördert,nicht gefördert,0,0,0,0,0,0,0,0,,0,121,6303.783783311,48,113,129,141
2005,2,455.135135101,175.135135122,0,4,232,nicht gefördert,nicht gefördert,235,2,0,0,0,0,0,0,,0,121,6303.783783311,20,113,128,141
2005,4,17.297297296,957.837837766,0,7,67,nicht gefördert,nicht gefördert,223,0,0,0,0,0,0,0,,0,121,6303.783783311,44,113,131,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,21,113,,
2005,,0,4.324324324,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,55,113,129,141
2005,2,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,42,113,129,141
2005,5,916.756756688,1246.486486393,0,21,240,nicht gefördert,nicht gefördert,443,1,0,0,0,0,0,0,,0,121,6303.783783311,49,113,130,141
2005,7,636.756756709,2524.324324135,0,17,292,nicht gefördert,nicht gefördert,358,1,1,0,0,0,0,0,,0,121,6303.783783311,17,113,131,141
2005,,0,163.243243231,0,,0,nicht gefördert,nicht gefördert,20,0,0,0,0,0,0,0,,0,121,6303.783783311,33,113,128,141
2005,6,195.675675661,1086.486486405,0,4,227,nicht gefördert,nicht gefördert,268,0,0,0,0,0,0,0,,0,121,6303.783783311,34,113,127,141
2005,0,0,212.972972957,0,2,,nicht gefördert,nicht gefördert,,2,0,0,0,0,0,0,,0,121,6303.783783311,38,113,129,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,54,113,,
2005,3,0,435.675675643,0,1,0,nicht gefördert,nicht gefördert,32,3,1,0,0,0,0,0,,0,121,6303.783783311,24,113,127,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,46,113,,
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,47,113,,
2005,,24.864864863,169.729729717,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,14,113,127,141
2005,,0,584.864864821,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,11,113,127,141
2005,15,4599.999999655,5355.675675273999,0,75,517,nicht gefördert,nicht gefördert,523,127,14,0,0,0,0,0,,0,121,6303.783783311,15,113,126,141
2005,21,8289.729729107999,3272.432432187001,0,81,2391,nicht gefördert,nicht gefördert,2431,304,11,0,0,0,0,0,,0,121,6303.783783311,25,113,128,141
2005,11,5515.675675262,9904.864864122001,0,107,1651,nicht gefördert,nicht gefördert,1668,375,35,0,0,0,0,0,,0,121,6303.783783311,31,113,126,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,35,113,,
2005,3,0,2.162162162,0,7,,nicht gefördert,nicht gefördert,,7,0,0,0,0,0,0,,0,121,6303.783783311,39,113,131,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,8,113,,
2005,4,141.621621611,1018.378378302,0,4,85,nicht gefördert,nicht gefördert,206,1,0,0,0,0,0,0,,0,121,6303.783783311,23,113,131,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,2,113,,
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,6,113,,
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,40,113,,
2005,3,0,370.810810783,0,1,0,nicht gefördert,nicht gefördert,33,1,0,0,0,0,0,0,,0,121,6303.783783311,18,113,131,141
2005,0,0,6.486486486,0,2,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,10,113,131,141
2005,5,3.243243243,580.5405404969999,0,2,0,nicht gefördert,nicht gefördert,81,1,0,0,0,0,0,0,,0,121,6303.783783311,27,113,131,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,52,113,,
2005,2,0,435.675675643,0,2,117,nicht gefördert,nicht gefördert,117,0,0,0,0,0,0,0,,0,121,6303.783783311,3,113,131,141
2005,2,,,0,11,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,26,113,126,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,4,113,,
2005,23,1409.729729624,6927.567567048001,0,68,2917,nicht gefördert,nicht gefördert,3104,27,4,0,0,0,0,0,,0,121,6303.783783311,56,113,129,141
2005,3,4.324324324,345.94594592,0,1,7,nicht gefördert,nicht gefördert,16,0,0,0,0,0,0,0,,0,121,6303.783783311,36,113,131,141
2005,10,2366.486486309,3809.729729444,0,49,145,nicht gefördert,nicht gefördert,165,1428,79,0,0,0,0,0,,0,121,6303.783783311,37,113,128,141
2005,19,511.351351313,4781.621621263,0,35,193,nicht gefördert,nicht gefördert,793,237,24,0,0,0,0,0,,0,121,6303.783783311,32,113,128,141
2005,6,71.351351346,1531.891891777,0,14,248,nicht gefördert,nicht gefördert,764,0,0,0,0,0,0,0,,0,121,6303.783783311,5,113,131,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,9,113,,
2005,,0,130.810810801,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,7,113,131,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,1,113,,
2005,11,102.702702695,2529.72972954,0,21,507,nicht gefördert,nicht gefördert,1785,0,0,0,0,0,0,0,,0,121,6303.783783311,22,113,131,141
2005,3,0,8.648648648,0,0,0,nicht gefördert,nicht gefördert,139,0,0,0,0,0,0,0,,0,121,6303.783783311,29,113,127,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,30,113,,
2005,0,,,0,1,,nicht gefördert,nicht gefördert,,111,3,0,0,0,0,0,,0,121,6303.783783311,12,113,128,141
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,45,113,,
2005,,,,,,,,,,,,0,0,0,0,0,,0,121,6303.783783311,51,113,,
2005,2,513.513513475,331.891891867,0,4,0,nicht gefördert,nicht gefördert,32,10,1,0,0,0,0,0,,0,121,6303.783783311,16,113,125,141
2005,,16.216216215,41.081081078,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,121,6303.783783311,28,113,131,141
2005,,,,0,,0,nicht gefördert,nicht gefördert,62,0,0,0,0,0,0,0,,0,121,6303.783783311,41,113,129,141
2006,9,2019.604898945921,4497.173589185763,0,36,125,nicht gefördert,nicht gefördert,154,1759,84,0,0,0,0,0,0,0,121,6584.994675569092,37,113,128,141
